T;VF;Tr;l_tpb;E;i;Cd
900;0.2;16;8;0.1437226434384587;0.3;314.7095491445693
900;0.3;16;3;0.28744528687691734;0.0;0.0
900;0.3;16;3;0.28744528687691734;0.03;13.538412532509284
900;0.3;16;3;0.28744528687691734;0.06;27.584827656058934
900;0.3;16;3;0.28744528687691734;0.09;42.6663097705893
900;0.3;16;3;0.28744528687691734;0.12;59.34876215113453
900;0.3;16;3;0.28744528687691734;0.15;78.25816136724254
900;0.3;16;3;0.28744528687691734;0.18;100.10404583589778
900;0.3;16;3;0.28744528687691734;0.21;125.70613987019809
900;0.3;16;3;0.28744528687691734;0.24;156.02511223941406
900;0.3;16;3;0.28744528687691734;0.27;192.1986233955565
900;0.3;16;3;0.28744528687691734;0.3;235.58401396849763
900;0.3;16;4;0.24893492063351616;0.0;0.0
900;0.3;16;4;0.24893492063351616;0.03;15.652427111473482
900;0.3;16;4;0.24893492063351616;0.06;31.892181098206926
900;0.3;16;4;0.24893492063351616;0.09;49.328627133798705
900;0.3;16;4;0.24893492063351616;0.12;68.61603393279317
900;0.3;16;4;0.24893492063351616;0.15;90.47812391130162
900;0.3;16;4;0.24893492063351616;0.18;115.7352294626509
900;0.3;16;4;0.24893492063351616;0.21;145.33507433447068
900;0.3;16;4;0.24893492063351616;0.24;180.3883351185083
900;0.3;16;4;0.24893492063351616;0.27;222.21031722889165
900;0.3;16;4;0.24893492063351616;0.3;272.37030917884175
900;0.3;16;5;0.22265416180402287;0.0;0.0
900;0.3;16;5;0.22265416180402287;0.03;17.506897567163666
900;0.3;16;5;0.22265416180402287;0.06;35.670707405529114
900;0.3;16;5;0.22265416180402287;0.09;55.17299114123954
900;0.3;16;5;0.22265416180402287;0.12;76.74553402940927
900;0.3;16;5;0.22265416180402287;0.15;101.19780377211964
900;0.3;16;5;0.22265416180402287;0.18;129.44732421910464
900;0.3;16;5;0.22265416180402287;0.21;162.55410366515193
900;0.3;16;5;0.22265416180402287;0.24;201.76040959909804
900;0.3;16;5;0.22265416180402287;0.27;248.5373823744919
900;0.3;16;5;0.22265416180402287;0.3;304.6402368892295
900;0.3;16;6;0.20325451157078078;0.0;0.0
900;0.3;16;6;0.20325451157078078;0.03;19.18061872464327
900;0.3;16;6;0.20325451157078078;0.06;39.080952850666044
900;0.3;16;6;0.20325451157078078;0.09;60.44772369966443
900;0.3;16;6;0.20325451157078078;0.12;84.08267777828333
900;0.3;16;6;0.20325451157078078;0.15;110.87267075606508
900;0.3;16;6;0.20325451157078078;0.18;141.82294499905416
900;0.3;16;6;0.20325451157078078;0.21;178.09484933386477
900;0.3;16;6;0.20325451157078078;0.24;221.049416402973
900;0.3;16;6;0.20325451157078078;0.27;272.2984327667106
900;0.3;16;6;0.20325451157078078;0.3;333.76491805817926
900;0.3;16;7;0.1881771121816815;0.0;0.0
900;0.3;16;7;0.1881771121816815;0.03;20.718640303959685
900;0.3;16;7;0.1881771121816815;0.06;42.21470727681215
900;0.3;16;7;0.1881771121816815;0.09;65.29479901070184
900;0.3;16;7;0.1881771121816815;0.12;90.82495104518044
900;0.3;16;7;0.1881771121816815;0.15;119.76313266593984
900;0.3;16;7;0.1881771121816815;0.18;153.19519283850997
900;0.3;16;7;0.1881771121816815;0.21;192.37560457815022
900;0.3;16;7;0.1881771121816815;0.24;238.77453660914585
900;0.3;16;7;0.1881771121816815;0.27;294.13301858594514
900;0.3;16;7;0.1881771121816815;0.3;360.5282698437355
900;0.3;16;8;0.17602357045409428;0.0;0.0
900;0.3;16;8;0.17602357045409428;0.03;22.149716025403876
900;0.3;16;8;0.17602357045409428;0.06;45.13055705196237
900;0.3;16;8;0.17602357045409428;0.09;69.80483442952877
900;0.3;16;8;0.17602357045409428;0.12;97.09840241241488
900;0.3;16;8;0.17602357045409428;0.15;128.03539903901697
900;0.3;16;8;0.17602357045409428;0.18;163.77667491922608
900;0.3;16;8;0.17602357045409428;0.21;205.66335189510727
900;0.3;16;8;0.17602357045409428;0.24;255.26714602884465
900;0.3;16;8;0.17602357045409428;0.27;314.4493431901708
900;0.3;16;8;0.17602357045409428;0.3;385.4306401874613
900;0.4;16;3;0.3319132275113549;0.0;0.0
900;0.4;16;3;0.3319132275113549;0.03;15.587081671069814
900;0.4;16;3;0.3319132275113549;0.06;31.759038256879254
900;0.4;16;3;0.3319132275113549;0.09;49.12269096545817
900;0.4;16;3;0.3319132275113549;0.12;68.32957708337557
900;0.4;16;3;0.3319132275113549;0.15;90.10039764483984
900;0.4;16;3;0.3319132275113549;0.18;115.25206033586973
900;0.4;16;3;0.3319132275113549;0.21;144.72833236590247
900;0.4;16;3;0.3319132275113549;0.24;179.6352534962107
900;0.4;16;3;0.3319132275113549;0.27;221.2826380301227
900;0.4;16;3;0.3319132275113549;0.3;271.2332230464855
900;0.4;16;4;0.2874452868769174;0.0;0.0
900;0.4;16;4;0.2874452868769174;0.03;18.051216710012376
900;0.4;16;4;0.2874452868769174;0.06;36.77977020807858
900;0.4;16;4;0.2874452868769174;0.09;56.8884130274524
900;0.4;16;4;0.2874452868769174;0.12;79.13168286817938
900;0.4;16;4;0.2874452868769174;0.15;104.34421515632337
900;0.4;16;4;0.2874452868769174;0.18;133.4720611145304
900;0.4;16;4;0.2874452868769174;0.21;167.60818649359743
900;0.4;16;4;0.2874452868769174;0.24;208.03348298588537
900;0.4;16;4;0.2874452868769174;0.27;256.26483119407527
900;0.4;16;4;0.2874452868769174;0.3;314.1120186246635
900;0.4;16;5;0.2570988805074862;0.0;0.0
900;0.4;16;5;0.2570988805074862;0.03;20.203389405677225
900;0.4;16;5;0.2570988805074862;0.06;41.16487169271972
900;0.4;16;5;0.2570988805074862;0.09;63.67098570298169
900;0.4;16;5;0.2570988805074862;0.12;88.56622957862042
900;0.4;16;5;0.2570988805074862;0.15;116.78474891189333
900;0.4;16;5;0.2570988805074862;0.18;149.38538874110927
900;0.4;16;5;0.2570988805074862;0.21;187.5914246506876
900;0.4;16;5;0.2570988805074862;0.24;232.8364638075573
900;0.4;16;5;0.2570988805074862;0.27;286.81823828098584
900;0.4;16;5;0.2570988805074862;0.3;351.56230913550775
900;0.4;16;6;0.2346980939387924;0.0;0.0
900;0.4;16;6;0.2346980939387924;0.03;22.141411634177754
900;0.4;16;6;0.2346980939387924;0.06;45.113636663385726
900;0.4;16;6;0.2346980939387924;0.09;69.7786631389392
900;0.4;16;6;0.2346980939387924;0.12;97.06199819304979
900;0.4;16;6;0.2346980939387924;0.15;127.98739589336974
900;0.4;16;6;0.2346980939387924;0.18;163.71527162264738
900;0.4;16;6;0.2346980939387924;0.21;205.58624440835428
900;0.4;16;6;0.2346980939387924;0.24;255.171441043491
900;0.4;16;6;0.2346980939387924;0.27;314.3314495628371
900;0.4;16;6;0.2346980939387924;0.3;385.286134189146
900;0.4;16;7;0.21728821274684043;0.0;0.0
900;0.4;16;7;0.21728821274684043;0.03;23.92017087496632
900;0.4;16;7;0.21728821274684043;0.06;48.73789962486311
900;0.4;16;7;0.21728821274684043;0.09;75.38442323766155
900;0.4;16;7;0.21728821274684043;0.12;104.85960067060752
900;0.4;16;7;0.21728821274684043;0.15;138.26943061234758
900;0.4;16;7;0.21728821274684043;0.18;176.86755193197862
900;0.4;16;7;0.21728821274684043;0.21;222.10228403863218
900;0.4;16;7;0.21728821274684043;0.24;275.67097224956893
900;0.4;16;7;0.21728821274684043;0.27;339.58367737099076
900;0.4;16;7;0.21728821274684043;0.3;416.2385993191814
900;0.4;16;8;0.2032545115707808;0.0;0.0
900;0.4;16;8;0.2032545115707808;0.03;25.574158299524356
900;0.4;16;8;0.2032545115707808;0.06;52.10793713422138
900;0.4;16;8;0.2032545115707808;0.09;80.59696493288588
900;0.4;16;8;0.2032545115707808;0.12;112.11023703771107
900;0.4;16;8;0.2032545115707808;0.15;147.8302276747534
900;0.4;16;8;0.2032545115707808;0.18;189.09725999873882
900;0.4;16;8;0.2032545115707808;0.21;237.45979911181965
900;0.4;16;8;0.2032545115707808;0.24;294.73255520396395
900;0.4;16;8;0.2032545115707808;0.27;363.06457702228073
900;0.4;16;8;0.2032545115707808;0.3;445.01989074423886
900;0.5;16;3;0.37109026967337144;0.0;0.0
900;0.5;16;3;0.37109026967337144;0.03;17.35217336957985
900;0.5;16;3;0.37109026967337144;0.06;35.35545328586606
900;0.5;16;3;0.37109026967337144;0.09;54.68537780198984
900;0.5;16;3;0.37109026967337144;0.12;76.0672647286787
900;0.5;16;3;0.37109026967337144;0.15;100.30342777398428
900;0.5;16;3;0.37109026967337144;0.18;128.3032818042602
900;0.5;16;3;0.37109026967337144;0.21;161.11746686773782
900;0.5;16;3;0.37109026967337144;0.24;199.97727141829586
900;0.5;16;3;0.37109026967337144;0.27;246.34083401919673
900;0.5;16;3;0.37109026967337144;0.3;301.94785715583595
900;0.5;16;4;0.32137360063435777;0.0;0.0
900;0.5;16;4;0.32137360063435777;0.03;20.140278418595212
900;0.5;16;4;0.32137360063435777;0.06;41.03628160154907
900;0.5;16;4;0.32137360063435777;0.09;63.47209141472573
900;0.5;16;4;0.32137360063435777;0.12;88.28956797206502
900;0.5;16;4;0.32137360063435777;0.15;116.41993879850298
900;0.5;16;4;0.32137360063435777;0.18;148.91874133112407
900;0.5;16;4;0.32137360063435777;0.21;187.00542990791934
900;0.5;16;4;0.32137360063435777;0.24;232.1091334193477
900;0.5;16;4;0.32137360063435777;0.27;285.92228058955266
900;0.5;16;4;0.32137360063435777;0.3;350.46410507158276
900;0.5;16;5;0.2874452868769174;0.0;0.0
900;0.5;16;5;0.2874452868769174;0.03;22.56402088751547
900;0.5;16;5;0.2874452868769174;0.06;45.97471276009823
900;0.5;16;5;0.2874452868769174;0.09;71.1105162843155
900;0.5;16;5;0.2874452868769174;0.12;98.91460358522421
900;0.5;16;5;0.2874452868769174;0.15;130.4302689454042
900;0.5;16;5;0.2874452868769174;0.18;166.84007639316297
900;0.5;16;5;0.2874452868769174;0.21;209.5102331169968
900;0.5;16;5;0.2874452868769174;0.24;260.0418537323567
900;0.5;16;5;0.2874452868769174;0.27;320.33103899259413
900;0.5;16;5;0.2874452868769174;0.3;392.6400232808294
900;0.5;16;6;0.2624004461183856;0.0;0.0
900;0.5;16;6;0.2624004461183856;0.03;24.74047392704634
900;0.5;16;6;0.2624004461183856;0.06;50.409286005137105
900;0.5;16;6;0.2624004461183856;0.09;77.9696084683349
900;0.5;16;6;0.2624004461183856;0.12;108.45558879793367
900;0.5;16;6;0.2624004461183856;0.15;143.01115409474036
900;0.5;16;6;0.2624004461183856;0.18;182.93293471800052
900;0.5;16;6;0.2624004461183856;0.21;229.71891781700987
900;0.5;16;6;0.2624004461183856;0.24;285.12465638452835
900;0.5;16;6;0.2624004461183856;0.27;351.22914296737207
900;0.5;16;6;0.2624004461183856;0.3;430.5128198170113
900;0.5;16;7;0.24293560720568577;0.0;0.0
900;0.5;16;7;0.24293560720568577;0.03;26.734727526606154
900;0.5;16;7;0.24293560720568577;0.06;54.47262369072146
900;0.5;16;7;0.24293560720568577;0.09;84.25449908129372
900;0.5;16;7;0.24293560720568577;0.12;117.19786063114265
900;0.5;16;7;0.24293560720568577;0.15;154.53884389048258
900;0.5;16;7;0.24293560720568577;0.18;197.67859660851903
900;0.5;16;7;0.24293560720568577;0.21;248.23585407677734
900;0.5;16;7;0.24293560720568577;0.24;308.107679021637
900;0.5;16;7;0.24293560720568577;0.27;379.5406451923665
900;0.5;16;7;0.24293560720568577;0.3;465.2151356703123
900;0.5;16;8;0.22724545230289173;0.0;0.0
900;0.5;16;8;0.22724545230289173;0.03;28.587215156805556
900;0.5;16;8;0.22724545230289173;0.06;58.24710994539317
900;0.5;16;8;0.22724545230289173;0.09;90.09261421380867
900;0.5;16;8;0.22724545230289173;0.12;125.31866855368315
900;0.5;16;8;0.22724545230289173;0.15;165.24706212115396
900;0.5;16;8;0.22724545230289173;0.18;211.37603020338256
900;0.5;16;8;0.22724545230289173;0.21;265.4364725828598
900;0.5;16;8;0.22724545230289173;0.24;329.4569021842448
900;0.5;16;8;0.22724545230289173;0.27;405.8395610753522
900;0.5;16;8;0.22724545230289173;0.3;497.4505599271381
900;0.6;16;3;0.40650902314156157;0.0;0.0
900;0.6;16;3;0.40650902314156157;0.03;18.904641957940562
900;0.6;16;3;0.40650902314156157;0.06;38.51864382600822
900;0.6;16;3;0.40650902314156157;0.09;59.57798286488423
900;0.6;16;3;0.40650902314156157;0.12;82.87286980065315
900;0.6;16;3;0.40650902314156157;0.15;109.27739994492903
900;0.6;16;3;0.40650902314156157;0.18;139.78235192085444
900;0.6;16;3;0.40650902314156157;0.21;175.53236470335503
900;0.6;16;3;0.40650902314156157;0.24;217.86888796975649
900;0.6;16;3;0.40650902314156157;0.27;268.38051738911014
900;0.6;16;3;0.40650902314156157;0.3;328.9626035840301
900;0.6;16;4;0.35204714090818856;0.0;0.0
900;0.6;16;4;0.35204714090818856;0.03;21.999682094063463
900;0.6;16;4;0.35204714090818856;0.06;44.824859457901894
900;0.6;16;4;0.35204714090818856;0.09;69.33200246527166
900;0.6;16;4;0.35204714090818856;0.12;96.44069397840609
900;0.6;16;4;0.35204714090818856;0.15;127.16813490585469
900;0.6;16;4;0.35204714090818856;0.18;162.6673126875925
900;0.6;16;4;0.35204714090818856;0.21;204.2702649055459
900;0.6;16;4;0.35204714090818856;0.24;253.53806140234968
900;0.6;16;4;0.35204714090818856;0.27;312.3193803901005
900;0.6;16;4;0.35204714090818856;0.3;382.8198765036265
900;0.6;16;5;0.3148805353420627;0.0;0.0
900;0.6;16;5;0.3148805353420627;0.03;24.678485889632963
900;0.6;16;5;0.3148805353420627;0.06;50.28298394980532
900;0.6;16;5;0.3148805353420627;0.09;77.77425315618149
900;0.6;16;5;0.3148805353420627;0.12;108.18384990093757
900;0.6;16;5;0.3148805353420627;0.15;142.65283513946505
900;0.6;16;5;0.3148805353420627;0.18;182.47459048276576
900;0.6;16;5;0.3148805353420627;0.21;229.1433498261059
900;0.6;16;5;0.3148805353420627;0.24;284.4102675688752
900;0.6;16;5;0.3148805353420627;0.27;350.3491272765194
900;0.6;16;5;0.3148805353420627;0.3;429.4341563742475
900;0.6;16;6;0.28744528687691734;0.0;0.0
900;0.6;16;6;0.28744528687691734;0.03;27.076825065018568
900;0.6;16;6;0.28744528687691734;0.06;55.16965531211787
900;0.6;16;6;0.28744528687691734;0.09;85.3326195411786
900;0.6;16;6;0.28744528687691734;0.12;118.69752430226906
900;0.6;16;6;0.28744528687691734;0.15;156.51632273448507
900;0.6;16;6;0.28744528687691734;0.18;200.20809167179556
900;0.6;16;6;0.28744528687691734;0.21;251.41227974039617
900;0.6;16;6;0.28744528687691734;0.24;312.0502244788281
900;0.6;16;6;0.28744528687691734;0.27;384.397246791113
900;0.6;16;6;0.28744528687691734;0.3;471.16802793699526
900;0.6;16;7;0.26612262417553734;0.0;0.0
900;0.6;16;7;0.26612262417553734;0.03;29.27009913117781
900;0.6;16;7;0.26612262417553734;0.06;59.63850178671209
900;0.6;16;7;0.26612262417553734;0.09;92.24472319394016
900;0.6;16;7;0.26612262417553734;0.12;128.3122483751372
900;0.6;16;7;0.26612262417553734;0.15;169.19444104266353
900;0.6;16;7;0.26612262417553734;0.18;216.42532593927567
900;0.6;16;7;0.26612262417553734;0.21;271.77715013212384
900;0.6;16;7;0.26612262417553734;0.24;337.3268831360057
900;0.6;16;7;0.26612262417553734;0.27;415.5341511536255
900;0.6;16;7;0.26612262417553734;0.3;509.33352976359936
900;0.6;16;8;0.24893492063351616;0.0;0.0
900;0.6;16;8;0.24893492063351616;0.03;31.304854222946965
900;0.6;16;8;0.24893492063351616;0.06;63.78436219641385
900;0.6;16;8;0.24893492063351616;0.09;98.65725426759741
900;0.6;16;8;0.24893492063351616;0.12;137.23206786558634
900;0.6;16;8;0.24893492063351616;0.15;180.95624782260325
900;0.6;16;8;0.24893492063351616;0.18;231.4704589253018
900;0.6;16;8;0.24893492063351616;0.21;290.67014866894135
900;0.6;16;8;0.24893492063351616;0.24;360.7766702370166
900;0.6;16;8;0.24893492063351616;0.27;444.4206344577833
900;0.6;16;8;0.24893492063351616;0.3;544.7406183576835
900;0.7;16;3;0.43907992842392346;0.0;0.0
900;0.7;16;3;0.43907992842392346;0.03;20.28845540472252
900;0.7;16;3;0.43907992842392346;0.06;41.33819562692695
900;0.7;16;3;0.43907992842392346;0.09;63.93907121577692
900;0.7;16;3;0.43907992842392346;0.12;88.93913605730577
900;0.7;16;3;0.43907992842392346;0.15;117.27646894658476
900;0.7;16;3;0.43907992842392346;0.18;150.01437316945777
900;0.7;16;3;0.43907992842392346;0.21;188.38127488966563
900;0.7;16;3;0.43907992842392346;0.24;233.8168174507137
900;0.7;16;3;0.43907992842392346;0.27;288.0258811914833
900;0.7;16;3;0.43907992842392346;0.3;353.04255576406996
900;0.7;16;4;0.38025437230697073;0.0;0.0
900;0.7;16;4;0.38025437230697073;0.03;23.67758444927934
900;0.7;16;4;0.38025437230697073;0.06;48.243624189821816
900;0.7;16;4;0.38025437230697073;0.09;74.61991206918836
900;0.7;16;4;0.38025437230697073;0.12;103.79616697447668
900;0.7;16;4;0.38025437230697073;0.15;136.8671711080425
900;0.7;16;4;0.38025437230697073;0.18;175.0738495597231
900;0.7;16;4;0.38025437230697073;0.21;219.84983360658978
900;0.7;16;4;0.38025437230697073;0.24;272.8752549374629
900;0.7;16;4;0.38025437230697073;0.27;336.1397893258062
900;0.7;16;4;0.38025437230697073;0.3;412.0173153421732
900;0.7;16;5;0.3401098500879601;0.0;0.0
900;0.7;16;5;0.3401098500879601;0.03;26.59991428991858
900;0.7;16;5;0.3401098500879601;0.06;54.19793861292137
900;0.7;16;5;0.3401098500879601;0.09;83.82963513924174
900;0.7;16;5;0.3401098500879601;0.12;116.60687563199426
900;0.7;16;5;0.3401098500879601;0.15;153.75956227191747
900;0.7;16;5;0.3401098500879601;0.18;196.68177734390787
900;0.7;16;5;0.3401098500879601;0.21;246.98409346254667
900;0.7;16;5;0.3401098500879601;0.24;306.55400717606216
900;0.7;16;5;0.3401098500879601;0.27;377.6267636021408
900;0.7;16;5;0.3401098500879601;0.3;462.86922965225597
900;0.7;16;6;0.31047639487146017;0.0;0.0
900;0.7;16;6;0.31047639487146017;0.03;29.20875449136114
900;0.7;16;6;0.31047639487146017;0.06;59.51351066881682
900;0.7;16;6;0.31047639487146017;0.09;92.05139554943989
900;0.7;16;6;0.31047639487146017;0.12;128.04332996029467
900;0.7;16;6;0.31047639487146017;0.15;168.83984121714775
900;0.7;16;6;0.31047639487146017;0.18;215.97173903451494
900;0.7;16;6;0.31047639487146017;0.21;271.20755618197904
900;0.7;16;6;0.31047639487146017;0.24;336.6199092356538
900;0.7;16;6;0.31047639487146017;0.27;414.6632694828869
900;0.7;16;6;0.31047639487146017;0.3;508.2660621820968
900;0.7;16;7;0.2874452868769174;0.0;0.0
900;0.7;16;7;0.2874452868769174;0.03;31.58962924252166
900;0.7;16;7;0.2874452868769174;0.06;64.36459786413751
900;0.7;16;7;0.2874452868769174;0.09;99.5547227980417
900;0.7;16;7;0.2874452868769174;0.12;138.4804450193139
900;0.7;16;7;0.2874452868769174;0.15;182.60237652356588
900;0.7;16;7;0.2874452868769174;0.18;233.57610695042817
900;0.7;16;7;0.2874452868769174;0.21;293.31432636379554
900;0.7;16;7;0.2874452868769174;0.24;364.0585952252994
900;0.7;16;7;0.2874452868769174;0.27;448.4634545896318
900;0.7;16;7;0.2874452868769174;0.3;549.6960325931611
900;0.7;16;8;0.26888044523409316;0.0;0.0
900;0.7;16;8;0.26888044523409316;0.03;33.79524911580244
900;0.7;16;8;0.26888044523409316;0.06;68.85859920536805
900;0.7;16;8;0.26888044523409316;0.09;106.5057342643856
900;0.7;16;8;0.26888044523409316;0.12;148.14928979271914
900;0.7;16;8;0.26888044523409316;0.15;195.35185919323104
900;0.7;16;8;0.26888044523409316;0.18;249.88462704916859
900;0.7;16;8;0.26888044523409316;0.21;313.7938293797768
900;0.7;16;8;0.26888044523409316;0.24;389.4775346659291
900;0.7;16;8;0.26888044523409316;0.27;479.77562670438397
900;0.7;16;8;0.26888044523409316;0.3;588.0763657222085
900;0.8;16;3;0.4693961878775848;0.0;0.0
900;0.8;16;3;0.4693961878775848;0.03;21.53380105577386
900;0.8;16;3;0.4693961878775848;0.06;43.8756161017414
900;0.8;16;3;0.4693961878775848;0.09;67.86377828107155
900;0.8;16;3;0.4693961878775848;0.12;94.39839671011266
900;0.8;16;3;0.4693961878775848;0.15;124.47513132180387
900;0.8;16;3;0.4693961878775848;0.18;159.22255306758302
900;0.8;16;3;0.4693961878775848;0.21;199.94449134668307
900;0.8;16;3;0.4693961878775848;0.24;248.16895766771282
900;0.8;16;3;0.4693961878775848;0.27;305.705481307742
900;0.8;16;3;0.4693961878775848;0.3;374.71300837794877
900;0.8;16;4;0.4065090231415616;0.0;0.0
900;0.8;16;4;0.4065090231415616;0.03;25.206189277254087
900;0.8;16;4;0.4065090231415616;0.06;51.35819176801097
900;0.8;16;4;0.4065090231415616;0.09;79.4373104865123
900;0.8;16;4;0.4065090231415616;0.12;110.49715973420422
900;0.8;16;4;0.4065090231415616;0.15;145.70319992657204
900;0.8;16;4;0.4065090231415616;0.18;186.37646922780593
900;0.8;16;4;0.4065090231415616;0.21;234.04315293780672
900;0.8;16;4;0.4065090231415616;0.24;290.49185062634206
900;0.8;16;4;0.4065090231415616;0.27;357.84068985214685
900;0.8;16;4;0.4065090231415616;0.3;438.6168047787068
900;0.8;16;5;0.36359272368462675;0.0;0.0
900;0.8;16;5;0.36359272368462675;0.03;28.36320052699365
900;0.8;16;5;0.36359272368462675;0.06;57.79067497261045
900;0.8;16;5;0.36359272368462675;0.09;89.38663206370448
900;0.8;16;5;0.36359272368462675;0.12;124.33664861957666
900;0.8;16;5;0.36359272368462675;0.15;163.9521560155565
900;0.8;16;5;0.36359272368462675;0.18;209.7196490939464
900;0.8;16;5;0.36359272368462675;0.21;263.3564639909746
900;0.8;16;5;0.36359272368462675;0.24;326.8752178341968
900;0.8;16;5;0.36359272368462675;0.27;402.6593282846224
900;0.8;16;5;0.36359272368462675;0.3;493.55244664745857
900;0.8;16;6;0.3319132275113549;0.0;0.0
900;0.8;16;6;0.3319132275113549;0.03;31.17416334213963
900;0.8;16;6;0.3319132275113549;0.06;63.51807651375851
900;0.8;16;6;0.3319132275113549;0.09;98.24538193091634
900;0.8;16;6;0.3319132275113549;0.12;136.65915416675114
900;0.8;16;6;0.3319132275113549;0.15;180.2007952896797
900;0.8;16;6;0.3319132275113549;0.18;230.50412067173946
900;0.8;16;6;0.3319132275113549;0.21;289.45666473180495
900;0.8;16;6;0.3319132275113549;0.24;359.2705069924214
900;0.8;16;6;0.3319132275113549;0.27;442.5652760602454
900;0.8;16;6;0.3319132275113549;0.3;542.466446092971
900;0.8;16;7;0.3072919374103922;0.0;0.0
900;0.8;16;7;0.3072919374103922;0.03;33.734307231544506
900;0.8;16;7;0.3072919374103922;0.06;68.73442871120902
900;0.8;16;7;0.3072919374103922;0.09;106.31367590410822
900;0.8;16;7;0.3072919374103922;0.12;147.88213695000726
900;0.8;16;7;0.3072919374103922;0.15;194.9995874774129
900;0.8;16;7;0.3072919374103922;0.18;249.43401814945946
900;0.8;16;7;0.3072919374103922;0.21;313.22797507388344
900;0.8;16;7;0.3072919374103922;0.24;388.77520237190333
900;0.8;16;7;0.3072919374103922;0.27;478.9104627692933
900;0.8;16;7;0.3072919374103922;0.3;587.0159065525819
900;0.8;16;8;0.2874452868769174;0.0;0.0
900;0.8;16;8;0.2874452868769174;0.03;36.10243342002475
900;0.8;16;8;0.2874452868769174;0.06;73.55954041615716
900;0.8;16;8;0.2874452868769174;0.09;113.7768260549048
900;0.8;16;8;0.2874452868769174;0.12;158.26336573635876
900;0.8;16;8;0.2874452868769174;0.15;208.68843031264674
900;0.8;16;8;0.2874452868769174;0.18;266.9441222290608
900;0.8;16;8;0.2874452868769174;0.21;335.21637298719486
900;0.8;16;8;0.2874452868769174;0.24;416.06696597177074
900;0.8;16;8;0.2874452868769174;0.27;512.5296623881505
900;0.8;16;8;0.2874452868769174;0.3;628.224037249327
900;0.2;17;3;0.22769059563312402;0.0;0.0
900;0.2;17;3;0.22769059563312402;0.03;10.741148988620164
900;0.2;17;3;0.22769059563312402;0.06;21.885338695926297
900;0.2;17;3;0.22769059563312402;0.09;33.85073315944959
900;0.2;17;3;0.22769059563312402;0.12;47.086310527528624
900;0.2;17;3;0.22769059563312402;0.15;62.08871009083016
900;0.2;17;3;0.22769059563312402;0.18;79.42086770551013
900;0.2;17;3;0.22769059563312402;0.21;99.73313886601329
900;0.2;17;3;0.22769059563312402;0.24;123.78770202972323
900;0.2;17;3;0.22769059563312402;0.27;152.48715788074276
900;0.2;17;3;0.22769059563312402;0.3;186.90839766453777
900;0.2;17;4;0.19718584002109557;0.0;0.0
900;0.2;17;4;0.19718584002109557;0.03;12.405634352582101
900;0.2;17;4;0.19718584002109557;0.06;25.276765998844546
900;0.2;17;4;0.19718584002109557;0.09;39.09635911277909
900;0.2;17;4;0.19718584002109557;0.12;54.38296703970185
900;0.2;17;4;0.19718584002109557;0.15;71.71019000168081
900;0.2;17;4;0.19718584002109557;0.18;91.7281983299186
900;0.2;17;4;0.19718584002109557;0.21;115.188128841512
900;0.2;17;4;0.19718584002109557;0.24;142.97026978716244
900;0.2;17;4;0.19718584002109557;0.27;176.11709195516573
900;0.2;17;4;0.19718584002109557;0.3;215.8723653595959
900;0.2;17;5;0.1763683769950273;0.0;0.0
900;0.2;17;5;0.1763683769950273;0.03;13.870682970207325
900;0.2;17;5;0.1763683769950273;0.06;28.261836333191113
900;0.2;17;5;0.1763683769950273;0.09;43.71346012063159
900;0.2;17;5;0.1763683769950273;0.12;60.805346453721114
900;0.2;17;5;0.1763683769950273;0.15;80.1788351145152
900;0.2;17;5;0.1763683769950273;0.18;102.56087857351521
900;0.2;17;5;0.1763683769950273;0.21;128.791319466824
900;0.2;17;5;0.1763683769950273;0.24;159.85440405713558
900;0.2;17;5;0.1763683769950273;0.27;196.91571415987275
900;0.2;17;5;0.1763683769950273;0.3;241.3659033331487
900;0.2;17;6;0.1610015641845861;0.0;0.0
900;0.2;17;6;0.1610015641845861;0.03;15.194810790787582
900;0.2;17;6;0.1610015641845861;0.06;30.959777294702747
900;0.2;17;6;0.1610015641845861;0.09;47.88644920875928
900;0.2;17;6;0.1610015641845861;0.12;66.60996696536631
900;0.2;17;6;0.1610015641845861;0.15;87.83289414137649
900;0.2;17;6;0.1610015641845861;0.18;112.3515797894565
900;0.2;17;6;0.1610015641845861;0.21;141.08603988697587
900;0.2;17;6;0.1610015641845861;0.24;175.11447914564914
900;0.2;17;6;0.1610015641845861;0.27;215.71374854567483
900;0.2;17;6;0.1610015641845861;0.3;264.407256684629
900;0.2;17;7;0.14905848421691037;0.0;0.0
900;0.2;17;7;0.14905848421691037;0.03;16.412354798428886
900;0.2;17;7;0.14905848421691037;0.06;33.440551280116814
900;0.2;17;7;0.14905848421691037;0.09;51.723539389355246
900;0.2;17;7;0.14905848421691037;0.12;71.94735268503827
900;0.2;17;7;0.14905848421691037;0.15;94.87085041526855
900;0.2;17;7;0.14905848421691037;0.18;121.3541922342671
900;0.2;17;7;0.14905848421691037;0.21;152.3911140199409
900;0.2;17;7;0.14905848421691037;0.24;189.1462158793688
900;0.2;17;7;0.14905848421691037;0.27;232.99866150206822
900;0.2;17;7;0.14905848421691037;0.3;285.59392859425407
900;0.2;17;8;0.1394314446328824;0.0;0.0
900;0.2;17;8;0.1394314446328824;0.03;17.545576860850016
900;0.2;17;8;0.1394314446328824;0.06;35.7495173581461
900;0.2;17;8;0.1394314446328824;0.09;55.294888942932815
